ym,ts,n_frames,n_black,sharp_median,sharp_p90,sharp_max,brightness,contrast,note,path
2021-12,20211202T233000,8,0,421.7,479.8,517.2,119.29,38.66,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/02/CAMHDA301-20211202T233000.mp4
2021-12,20211207T031500,8,0,291.0,519.2,612.0,83.13,45.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T031500.mp4
2021-12,20211201T163000,8,0,149.1,158.3,160.3,60.45,48.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/01/CAMHDA301-20211201T163000.mp4
2021-12,20211203T150000,8,0,653.8,765.3,883.3,117.90,48.37,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/03/CAMHDA301-20211203T150000.mp4
2021-12,20211202T080000,8,0,15.2,28.0,30.9,17.94,2.51,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/02/CAMHDA301-20211202T080000.mp4
2021-12,20211210T101500,8,0,40.1,63.6,88.0,42.66,6.04,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/10/CAMHDA301-20211210T101500.mp4
2021-12,20211219T121500,8,0,354.2,513.4,536.1,83.61,46.27,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/19/CAMHDA301-20211219T121500.mp4
2021-12,20211211T181500,8,0,515.2,992.6,1685.9,77.88,51.85,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/11/CAMHDA301-20211211T181500.mp4
2021-12,20211220T144500,8,0,262.9,432.0,624.5,116.72,41.48,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T144500.mp4
2021-12,20211224T001500,8,0,682.8,1150.5,1218.6,81.95,49.86,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/24/CAMHDA301-20211224T001500.mp4
2022-01,20220101T010000,8,0,547.3,8871.6,27774.5,88.43,58.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/01/CAMHDA301-20220101T010000.mp4
2021-12,20211231T211500,8,0,535.1,849.0,1097.6,82.43,48.11,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/31/CAMHDA301-20211231T211500.mp4
2022-01,20220102T080000,8,0,41.0,92.5,93.8,26.18,4.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/02/CAMHDA301-20220102T080000.mp4
2022-01,20220102T233000,8,0,166.2,236.9,240.1,121.75,27.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/02/CAMHDA301-20220102T233000.mp4
2022-01,20220101T163000,8,0,225.5,489.0,579.5,62.56,55.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/01/CAMHDA301-20220101T163000.mp4
2022-01,20220103T150000,8,0,289.4,4820.5,13719.8,115.23,43.21,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T150000.mp4
2022-01,20220107T031500,8,0,411.4,711.4,852.5,79.68,52.12,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/07/CAMHDA301-20220107T031500.mp4
2022-01,20220119T121500,8,0,301.4,663.5,668.5,81.87,48.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/19/CAMHDA301-20220119T121500.mp4
2022-01,20220110T101500,8,0,28.0,43.5,44.8,23.39,3.35,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/10/CAMHDA301-20220110T101500.mp4
2022-01,20220111T181500,8,0,427.4,646.1,683.3,77.63,53.47,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/11/CAMHDA301-20220111T181500.mp4
2022-01,20220124T001500,8,0,293.6,423.7,441.3,80.79,50.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/24/CAMHDA301-20220124T001500.mp4
2022-01,20220120T144500,8,0,208.5,333.3,484.4,117.57,33.44,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/20/CAMHDA301-20220120T144500.mp4
2022-02,20220201T010000,8,0,439.9,529.7,621.2,87.59,57.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/01/CAMHDA301-20220201T010000.mp4
2022-01,20220131T211500,8,0,348.8,776.0,876.2,77.96,51.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/31/CAMHDA301-20220131T211500.mp4
2022-02,20220201T160000,8,0,120.1,235.5,253.6,71.15,41.52,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/01/CAMHDA301-20220201T160000.mp4
2022-02,20220202T070000,8,0,24.7,43.5,64.0,24.81,3.37,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/02/CAMHDA301-20220202T070000.mp4
2022-02,20220203T130000,8,0,357.9,539.7,683.4,117.92,34.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/03/CAMHDA301-20220203T130000.mp4
2022-02,20220205T211500,8,0,292.2,633.9,694.7,82.99,47.38,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/05/CAMHDA301-20220205T211500.mp4
2022-02,20220228T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/28/CAMHDA301-20220228T211500.mp4
2022-02,20220202T220000,8,0,311.1,402.2,416.9,113.80,42.28,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/02/CAMHDA301-20220202T220000.mp4
2022-02,20220217T091500,8,0,448.2,1035.4,1272.2,76.14,54.10,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/17/CAMHDA301-20220217T091500.mp4
2022-03,20220301T010000,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/01/CAMHDA301-20220301T010000.mp4
2022-02,20220210T220000,8,0,488.1,608.2,729.0,97.14,54.13,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/10/CAMHDA301-20220210T220000.mp4
2022-02,20220210T070000,8,0,26.9,57.0,66.0,20.82,3.41,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/10/CAMHDA301-20220210T070000.mp4
2022-02,20220221T091500,8,0,458.4,678.2,800.3,78.96,51.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/21/CAMHDA301-20220221T091500.mp4
2022-02,20220220T100000,8,0,15.6,20.1,26.0,18.96,2.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/02/20/CAMHDA301-20220220T100000.mp4
2022-03,20220301T163000,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/01/CAMHDA301-20220301T163000.mp4
2022-03,20220302T081500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/02/CAMHDA301-20220302T081500.mp4
2022-03,20220302T234500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/02/CAMHDA301-20220302T234500.mp4
2022-03,20220303T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/03/CAMHDA301-20220303T151500.mp4
2022-03,20220307T061500,8,0,428.1,638.1,757.2,80.20,47.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/07/CAMHDA301-20220307T061500.mp4
2022-03,20220319T151500,8,0,194.4,411.9,508.6,87.30,40.49,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/19/CAMHDA301-20220319T151500.mp4
2022-03,20220310T103000,8,0,26.2,41.7,60.2,23.34,3.18,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/10/CAMHDA301-20220310T103000.mp4
2022-03,20220320T150000,8,0,224.6,335.4,390.9,109.77,40.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/20/CAMHDA301-20220320T150000.mp4
2022-03,20220311T211500,8,0,389.8,673.0,779.7,80.31,48.76,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/11/CAMHDA301-20220311T211500.mp4
2022-03,20220324T031500,8,0,337.3,512.0,566.7,81.98,47.23,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/24/CAMHDA301-20220324T031500.mp4
2022-04,20220401T010000,8,0,409.2,518.7,533.4,88.59,58.38,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/01/CAMHDA301-20220401T010000.mp4
2022-03,20220331T234900,8,0,435.0,556.5,602.3,88.05,48.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/03/31/CAMHDA301-20220331T234900.mp4
2022-04,20220403T141500,8,0,166.9,223.0,251.2,116.77,37.87,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/03/CAMHDA301-20220403T141500.mp4
2022-04,20220402T230000,8,0,142.8,258.0,285.7,109.85,45.54,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/02/CAMHDA301-20220402T230000.mp4
2022-04,20220402T073000,8,0,16.7,31.8,40.7,16.68,2.19,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/02/CAMHDA301-20220402T073000.mp4
2022-04,20220401T161500,8,0,66.0,93.1,132.9,64.28,42.14,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/01/CAMHDA301-20220401T161500.mp4
2022-04,20220406T181500,8,0,140.5,526.3,724.8,84.06,41.18,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/06/CAMHDA301-20220406T181500.mp4
2022-04,20220411T031500,8,0,247.8,563.2,756.1,80.57,45.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/11/CAMHDA301-20220411T031500.mp4
2022-04,20220418T181500,8,0,395.3,578.0,757.0,82.47,45.76,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/18/CAMHDA301-20220418T181500.mp4
2022-04,20220410T090000,8,0,40.5,78.5,93.5,39.43,5.35,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/10/CAMHDA301-20220410T090000.mp4
2022-04,20220423T031500,8,0,446.2,564.1,655.0,84.84,49.87,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/23/CAMHDA301-20220423T031500.mp4
2022-04,20220430T211500,8,0,290.8,563.7,670.4,86.16,47.32,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/30/CAMHDA301-20220430T211500.mp4
2022-04,20220420T131500,8,0,301.8,332.6,377.9,112.13,41.66,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/04/20/CAMHDA301-20220420T131500.mp4
2022-05,20220501T010000,8,0,572.5,665.8,738.7,90.18,54.36,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/01/CAMHDA301-20220501T010000.mp4
2022-05,20220501T163000,8,0,166.5,199.8,225.6,103.31,36.99,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/01/CAMHDA301-20220501T163000.mp4
2022-05,20220503T150000,8,0,46.3,55.6,61.5,66.23,22.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/03/CAMHDA301-20220503T150000.mp4
2022-05,20220502T233000,8,0,155.2,254.0,266.7,101.97,55.06,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/02/CAMHDA301-20220502T233000.mp4
2022-05,20220502T080000,8,0,257.3,304.8,353.7,112.44,35.28,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/02/CAMHDA301-20220502T080000.mp4
2022-05,20220507T031500,8,0,502.2,953.1,1061.7,81.37,50.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/07/CAMHDA301-20220507T031500.mp4
2022-05,20220511T181500,8,0,286.5,585.0,732.6,86.85,48.29,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/11/CAMHDA301-20220511T181500.mp4
2022-05,20220510T101500,8,0,143.8,284.0,288.7,115.46,18.79,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/10/CAMHDA301-20220510T101500.mp4
2022-05,20220519T121500,8,0,444.7,884.9,1063.0,81.60,51.57,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/19/CAMHDA301-20220519T121500.mp4
2022-05,20220520T144500,8,0,288.5,340.7,383.1,98.90,47.00,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/20/CAMHDA301-20220520T144500.mp4
2022-05,20220531T211500,8,0,450.0,747.0,889.0,83.87,50.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/31/CAMHDA301-20220531T211500.mp4
2022-05,20220524T001500,8,0,410.4,754.8,767.8,86.79,52.06,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/05/24/CAMHDA301-20220524T001500.mp4
2022-06,20220601T010000,8,0,495.4,548.4,561.2,88.89,58.09,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/01/CAMHDA301-20220601T010000.mp4
2022-06,20220601T161500,8,0,242.3,254.6,259.3,105.38,42.27,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/01/CAMHDA301-20220601T161500.mp4
2022-06,20220603T141500,8,0,97.2,123.9,148.5,71.85,25.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/03/CAMHDA301-20220603T141500.mp4
2022-06,20220602T230000,8,0,111.1,170.5,178.1,96.97,59.01,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/02/CAMHDA301-20220602T230000.mp4
2022-06,20220602T073000,8,0,331.9,555.8,625.4,119.33,38.65,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/02/CAMHDA301-20220602T073000.mp4
2022-06,20220606T181500,8,0,497.9,854.7,903.2,84.43,50.50,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/06/CAMHDA301-20220606T181500.mp4
2022-06,20220611T031500,8,0,518.0,1081.1,1944.0,85.15,50.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/11/CAMHDA301-20220611T031500.mp4
2022-06,20220620T131500,8,0,108.3,255.9,267.0,79.76,28.76,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/20/CAMHDA301-20220620T131500.mp4
2022-06,20220618T181500,8,0,376.4,799.4,1258.3,85.71,50.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/18/CAMHDA301-20220618T181500.mp4
2022-06,20220610T090000,8,0,123.2,178.4,191.5,110.02,35.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/10/CAMHDA301-20220610T090000.mp4
2022-06,20220623T031500,8,0,395.5,743.1,1119.0,84.38,51.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/23/CAMHDA301-20220623T031500.mp4
2022-06,20220630T211500,8,0,483.4,627.3,728.4,85.39,48.47,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/06/30/CAMHDA301-20220630T211500.mp4
2022-07,20220701T010000,8,0,388.7,502.5,547.8,91.11,57.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/01/CAMHDA301-20220701T010000.mp4
2022-07,20220702T233000,8,0,199.6,307.8,345.0,109.94,44.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/02/CAMHDA301-20220702T233000.mp4
2022-07,20220703T150000,8,0,192.7,285.0,291.0,79.07,26.71,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/03/CAMHDA301-20220703T150000.mp4
2022-07,20220701T163000,8,0,173.7,218.7,249.0,101.98,36.32,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/01/CAMHDA301-20220701T163000.mp4
2022-07,20220702T080000,8,0,151.6,203.0,236.3,115.64,28.89,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/02/CAMHDA301-20220702T080000.mp4
2022-07,20220707T031500,8,0,419.0,824.7,830.6,85.05,54.06,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/07/CAMHDA301-20220707T031500.mp4
2022-07,20220710T101500,8,0,176.2,280.8,395.5,114.73,34.45,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/10/CAMHDA301-20220710T101500.mp4
2022-07,20220711T181500,8,0,490.0,853.5,857.7,82.41,49.85,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/11/CAMHDA301-20220711T181500.mp4
2022-07,20220720T144500,8,0,117.7,151.3,153.1,82.96,17.49,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/20/CAMHDA301-20220720T144500.mp4
2022-07,20220719T121500,8,0,506.2,856.1,1289.6,85.78,53.04,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/19/CAMHDA301-20220719T121500.mp4
2022-07,20220724T001500,8,0,395.6,656.2,878.2,83.94,53.98,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/24/CAMHDA301-20220724T001500.mp4
2022-07,20220731T211500,8,0,464.4,828.7,1296.8,84.02,51.15,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/07/31/CAMHDA301-20220731T211500.mp4
2022-08,20220801T010000,8,0,461.7,599.3,659.3,87.04,57.64,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/01/CAMHDA301-20220801T010000.mp4
2022-08,20220802T233000,8,0,99.4,206.9,221.1,103.08,46.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/02/CAMHDA301-20220802T233000.mp4
2022-08,20220801T163000,8,0,228.0,273.1,291.2,102.89,37.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/01/CAMHDA301-20220801T163000.mp4
2022-08,20220803T150000,8,0,141.4,193.9,222.3,74.63,33.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/03/CAMHDA301-20220803T150000.mp4
2022-08,20220802T080000,8,0,259.5,305.4,344.4,119.22,39.48,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/02/CAMHDA301-20220802T080000.mp4
2022-08,20220807T031500,8,0,458.5,694.8,819.3,82.42,52.90,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/07/CAMHDA301-20220807T031500.mp4
2022-08,20220831T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/31/CAMHDA301-20220831T211500.mp4
2022-08,20220810T101500,8,0,329.7,596.2,628.0,117.62,36.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/10/CAMHDA301-20220810T101500.mp4
2022-08,20220811T181500,8,0,396.6,773.2,820.9,80.56,52.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/11/CAMHDA301-20220811T181500.mp4
2022-08,20220819T121500,8,0,279.4,738.8,752.6,88.89,51.58,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/19/CAMHDA301-20220819T121500.mp4
2022-08,20220820T144500,8,0,96.7,142.4,150.6,70.76,34.48,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/20/CAMHDA301-20220820T144500.mp4
2022-08,20220824T001500,8,0,657.9,993.3,1172.2,86.91,48.83,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/24/CAMHDA301-20220824T001500.mp4
2022-09,20220901T010000,8,0,560.2,630.4,702.0,85.04,59.70,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/01/CAMHDA301-20220901T010000.mp4
2022-09,20220902T073000,8,0,134.5,140.2,140.9,116.61,21.38,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/02/CAMHDA301-20220902T073000.mp4
2022-09,20220902T230000,8,0,187.8,261.2,320.1,113.49,39.75,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/02/CAMHDA301-20220902T230000.mp4
2022-09,20220901T161500,8,0,188.8,232.4,261.0,106.38,39.54,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/01/CAMHDA301-20220901T161500.mp4
2022-09,20220903T141500,8,0,76.6,99.0,126.3,72.70,31.74,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/03/CAMHDA301-20220903T141500.mp4
2022-09,20220906T181500,8,0,401.2,1301.4,1721.6,83.36,52.33,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T181500.mp4
2022-09,20220911T031500,8,0,284.4,587.5,624.7,88.68,51.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/11/CAMHDA301-20220911T031500.mp4
2022-09,20220918T181500,8,0,651.5,786.6,800.4,83.80,46.72,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/18/CAMHDA301-20220918T181500.mp4
2022-09,20220910T090000,8,0,318.5,402.0,499.4,115.84,38.11,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/10/CAMHDA301-20220910T090000.mp4
2022-09,20220920T131500,8,0,145.2,169.8,171.2,85.35,36.19,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/20/CAMHDA301-20220920T131500.mp4
2022-09,20220923T031500,8,0,461.1,721.8,850.6,81.29,51.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/23/CAMHDA301-20220923T031500.mp4
2022-10,20221002T080000,8,0,176.6,243.0,288.1,123.91,19.15,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/02/CAMHDA301-20221002T080000.mp4
2022-10,20221002T233000,8,0,244.0,290.6,301.0,88.95,65.49,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/02/CAMHDA301-20221002T233000.mp4
2022-09,20220930T211500,8,0,512.3,836.5,985.6,84.33,48.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/30/CAMHDA301-20220930T211500.mp4
2022-10,20221001T010000,8,0,563.3,615.3,639.6,88.51,59.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/01/CAMHDA301-20221001T010000.mp4
2022-10,20221003T150000,8,0,71.9,95.4,120.7,68.67,25.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/03/CAMHDA301-20221003T150000.mp4
2022-10,20221001T163000,8,0,164.4,188.5,199.8,112.97,36.82,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/01/CAMHDA301-20221001T163000.mp4
2022-10,20221007T031500,8,0,480.4,707.7,823.9,81.55,52.52,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/07/CAMHDA301-20221007T031500.mp4
2022-10,20221019T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/19/CAMHDA301-20221019T091500.mp4
2022-10,20221010T100000,8,0,216.3,278.1,291.8,122.69,43.94,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/10/CAMHDA301-20221010T100000.mp4
2022-10,20221011T151500,8,0,452.7,765.7,992.5,84.34,48.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/11/CAMHDA301-20221011T151500.mp4
2022-10,20221020T143000,8,0,119.0,210.1,302.3,90.02,36.85,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/20/CAMHDA301-20221020T143000.mp4
2022-10,20221024T001500,8,0,387.0,833.9,1059.9,84.34,53.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/24/CAMHDA301-20221024T001500.mp4
2022-10,20221031T211500,8,0,536.6,726.1,950.4,82.71,53.75,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/10/31/CAMHDA301-20221031T211500.mp4
2022-11,20221101T010000,8,0,606.5,724.9,746.4,82.80,60.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/01/CAMHDA301-20221101T010000.mp4
2022-11,20221102T073000,8,0,161.0,248.8,288.9,116.26,25.52,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/02/CAMHDA301-20221102T073000.mp4
2022-11,20221101T161500,8,0,257.9,327.0,382.1,110.00,38.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/01/CAMHDA301-20221101T161500.mp4
2022-11,20221102T230000,8,0,255.9,299.7,321.0,97.66,62.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/02/CAMHDA301-20221102T230000.mp4
2022-11,20221103T141500,8,0,67.2,91.1,119.2,62.81,24.20,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/03/CAMHDA301-20221103T141500.mp4
2022-11,20221106T181500,8,0,545.3,991.9,1469.8,86.56,55.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/11/06/CAMHDA301-20221106T181500.mp4
